"Id","ActivityHour","StepTotal","period"
1503960366,"2016-04-02 09:00:00",95,"march-april"
1503960366,"2016-04-02 10:00:00",53,"march-april"
1503960366,"2016-04-02 11:00:00",311,"march-april"
1503960366,"2016-04-02 12:00:00",23,"march-april"
1503960366,"2016-04-02 13:00:00",486,"march-april"
1503960366,"2016-04-02 14:00:00",92,"march-april"
1503960366,"2016-04-02 15:00:00",274,"march-april"
1503960366,"2016-04-02 16:00:00",675,"march-april"
1503960366,"2016-04-02 17:00:00",247,"march-april"
1503960366,"2016-04-02 18:00:00",111,"march-april"
1503960366,"2016-04-02 19:00:00",3545,"march-april"
1503960366,"2016-04-02 20:00:00",1840,"march-april"
1503960366,"2016-04-02 21:00:00",525,"march-april"
1503960366,"2016-04-02 22:00:00",773,"march-april"
1503960366,"2016-04-02 23:00:00",1542,"march-april"
1503960366,"2016-04-03 00:00:00",256,"march-april"
1503960366,"2016-04-03 01:00:00",11,"march-april"
1503960366,"2016-04-03 02:00:00",91,"march-april"
1503960366,"2016-04-03 03:00:00",41,"march-april"
1503960366,"2016-04-03 04:00:00",7,"march-april"
1503960366,"2016-04-03 05:00:00",4,"march-april"
1503960366,"2016-04-03 06:00:00",0,"march-april"
1503960366,"2016-04-03 07:00:00",0,"march-april"
1503960366,"2016-04-03 08:00:00",0,"march-april"
1503960366,"2016-04-03 09:00:00",80,"march-april"
1503960366,"2016-04-03 10:00:00",1746,"march-april"
1503960366,"2016-04-03 11:00:00",462,"march-april"
1503960366,"2016-04-03 12:00:00",572,"march-april"
1503960366,"2016-04-03 13:00:00",698,"march-april"
1503960366,"2016-04-03 14:00:00",25,"march-april"
1503960366,"2016-04-03 15:00:00",559,"march-april"
1503960366,"2016-04-03 16:00:00",112,"march-april"
1503960366,"2016-04-03 17:00:00",288,"march-april"
1503960366,"2016-04-03 18:00:00",215,"march-april"
1503960366,"2016-04-03 19:00:00",325,"march-april"
1503960366,"2016-04-03 20:00:00",376,"march-april"
1503960366,"2016-04-03 21:00:00",308,"march-april"
1503960366,"2016-04-03 22:00:00",203,"march-april"
1503960366,"2016-04-03 23:00:00",3637,"march-april"
1503960366,"2016-04-04 00:00:00",121,"march-april"
1503960366,"2016-04-04 01:00:00",53,"march-april"
1503960366,"2016-04-04 02:00:00",63,"march-april"
1503960366,"2016-04-04 03:00:00",9,"march-april"
1503960366,"2016-04-04 04:00:00",0,"march-april"
1503960366,"2016-04-04 05:00:00",31,"march-april"
1503960366,"2016-04-04 06:00:00",0,"march-april"
1503960366,"2016-04-04 07:00:00",37,"march-april"
1503960366,"2016-04-04 08:00:00",407,"march-april"
1503960366,"2016-04-04 09:00:00",1999,"march-april"
1503960366,"2016-04-04 10:00:00",336,"march-april"
1503960366,"2016-04-04 11:00:00",348,"march-april"
1503960366,"2016-04-04 12:00:00",2113,"march-april"
1503960366,"2016-04-04 13:00:00",262,"march-april"
1503960366,"2016-04-04 14:00:00",516,"march-april"
1503960366,"2016-04-04 15:00:00",112,"march-april"
1503960366,"2016-04-04 16:00:00",206,"march-april"
1503960366,"2016-04-04 17:00:00",758,"march-april"
1503960366,"2016-04-04 18:00:00",1444,"march-april"
1503960366,"2016-04-04 19:00:00",2628,"march-april"
1503960366,"2016-04-04 20:00:00",1429,"march-april"
1503960366,"2016-04-04 21:00:00",417,"march-april"
1503960366,"2016-04-04 22:00:00",221,"march-april"
1503960366,"2016-04-04 23:00:00",1028,"march-april"
1503960366,"2016-04-05 00:00:00",236,"march-april"
1503960366,"2016-04-05 01:00:00",45,"march-april"
1503960366,"2016-04-05 02:00:00",407,"march-april"
1503960366,"2016-04-05 03:00:00",49,"march-april"
1503960366,"2016-04-05 04:00:00",0,"march-april"
1503960366,"2016-04-05 05:00:00",0,"march-april"
1503960366,"2016-04-05 06:00:00",6,"march-april"
1503960366,"2016-04-05 07:00:00",19,"march-april"
1503960366,"2016-04-05 08:00:00",181,"march-april"
1503960366,"2016-04-05 09:00:00",1769,"march-april"
1503960366,"2016-04-05 10:00:00",302,"march-april"
1503960366,"2016-04-05 11:00:00",282,"march-april"
1503960366,"2016-04-05 12:00:00",272,"march-april"
1503960366,"2016-04-05 13:00:00",2532,"march-april"
1503960366,"2016-04-05 14:00:00",1610,"march-april"
1503960366,"2016-04-05 15:00:00",741,"march-april"
1503960366,"2016-04-05 16:00:00",565,"march-april"
1503960366,"2016-04-05 17:00:00",447,"march-april"
1503960366,"2016-04-05 18:00:00",1646,"march-april"
1503960366,"2016-04-05 19:00:00",272,"march-april"
1503960366,"2016-04-05 20:00:00",2351,"march-april"
1503960366,"2016-04-05 21:00:00",326,"march-april"
1503960366,"2016-04-05 22:00:00",148,"march-april"
1503960366,"2016-04-05 23:00:00",638,"march-april"
1503960366,"2016-04-06 00:00:00",84,"march-april"
1503960366,"2016-04-06 01:00:00",36,"march-april"
1503960366,"2016-04-06 02:00:00",44,"march-april"
1503960366,"2016-04-06 03:00:00",0,"march-april"
1503960366,"2016-04-06 04:00:00",0,"march-april"
1503960366,"2016-04-06 05:00:00",0,"march-april"
1503960366,"2016-04-06 06:00:00",0,"march-april"
1503960366,"2016-04-06 07:00:00",0,"march-april"
1503960366,"2016-04-06 08:00:00",767,"march-april"
1503960366,"2016-04-06 09:00:00",1426,"march-april"
1503960366,"2016-04-06 10:00:00",399,"march-april"
1503960366,"2016-04-06 11:00:00",96,"march-april"
1503960366,"2016-04-06 12:00:00",161,"march-april"
1503960366,"2016-04-06 13:00:00",2729,"march-april"
1503960366,"2016-04-06 14:00:00",71,"march-april"
1503960366,"2016-04-06 15:00:00",145,"march-april"
1503960366,"2016-04-06 16:00:00",116,"march-april"
1503960366,"2016-04-06 17:00:00",112,"march-april"
1503960366,"2016-04-06 18:00:00",1027,"march-april"
1503960366,"2016-04-06 19:00:00",1927,"march-april"
1503960366,"2016-04-06 20:00:00",1124,"march-april"
1503960366,"2016-04-06 21:00:00",1320,"march-april"
1503960366,"2016-04-06 22:00:00",295,"march-april"
1503960366,"2016-04-06 23:00:00",95,"march-april"
1503960366,"2016-04-07 00:00:00",7,"march-april"
1503960366,"2016-04-07 01:00:00",0,"march-april"
1503960366,"2016-04-07 02:00:00",0,"march-april"
1503960366,"2016-04-07 03:00:00",0,"march-april"
1503960366,"2016-04-07 04:00:00",0,"march-april"
1503960366,"2016-04-07 05:00:00",0,"march-april"
1503960366,"2016-04-07 06:00:00",0,"march-april"
1503960366,"2016-04-07 07:00:00",0,"march-april"
1503960366,"2016-04-07 08:00:00",0,"march-april"
1503960366,"2016-04-07 09:00:00",1610,"march-april"
1503960366,"2016-04-07 10:00:00",723,"march-april"
1503960366,"2016-04-07 11:00:00",22,"march-april"
1503960366,"2016-04-07 12:00:00",1039,"march-april"
1503960366,"2016-04-07 13:00:00",136,"march-april"
1503960366,"2016-04-07 14:00:00",1574,"march-april"
1503960366,"2016-04-07 15:00:00",464,"march-april"
1503960366,"2016-04-07 16:00:00",770,"march-april"
1503960366,"2016-04-07 17:00:00",357,"march-april"
1503960366,"2016-04-07 18:00:00",347,"march-april"
1503960366,"2016-04-07 19:00:00",1627,"march-april"
1503960366,"2016-04-07 20:00:00",162,"march-april"
1503960366,"2016-04-07 21:00:00",25,"march-april"
1503960366,"2016-04-07 22:00:00",104,"march-april"
1503960366,"2016-04-07 23:00:00",1231,"march-april"
1503960366,"2016-04-08 00:00:00",320,"march-april"
1503960366,"2016-04-08 01:00:00",49,"march-april"
1503960366,"2016-04-08 02:00:00",0,"march-april"
1503960366,"2016-04-08 03:00:00",0,"march-april"
1503960366,"2016-04-08 04:00:00",0,"march-april"
1503960366,"2016-04-08 05:00:00",0,"march-april"
1503960366,"2016-04-08 06:00:00",0,"march-april"
1503960366,"2016-04-08 07:00:00",0,"march-april"
1503960366,"2016-04-08 08:00:00",0,"march-april"
1503960366,"2016-04-08 09:00:00",969,"march-april"
1503960366,"2016-04-08 10:00:00",1064,"march-april"
1503960366,"2016-04-08 11:00:00",189,"march-april"
1503960366,"2016-04-08 12:00:00",93,"march-april"
1503960366,"2016-04-08 13:00:00",173,"march-april"
1503960366,"2016-04-08 14:00:00",3159,"march-april"
1503960366,"2016-04-08 15:00:00",163,"march-april"
1503960366,"2016-04-08 16:00:00",174,"march-april"
1503960366,"2016-04-08 17:00:00",1353,"march-april"
1503960366,"2016-04-08 18:00:00",223,"march-april"
1503960366,"2016-04-08 19:00:00",2463,"march-april"
1503960366,"2016-04-08 20:00:00",1408,"march-april"
1503960366,"2016-04-08 21:00:00",465,"march-april"
1503960366,"2016-04-08 22:00:00",107,"march-april"
1503960366,"2016-04-08 23:00:00",149,"march-april"
1503960366,"2016-04-09 00:00:00",59,"march-april"
1503960366,"2016-04-09 01:00:00",45,"march-april"
1503960366,"2016-04-09 02:00:00",222,"march-april"
1503960366,"2016-04-09 03:00:00",6,"march-april"
1503960366,"2016-04-09 04:00:00",0,"march-april"
1503960366,"2016-04-09 05:00:00",0,"march-april"
1503960366,"2016-04-09 06:00:00",9,"march-april"
1503960366,"2016-04-09 07:00:00",9,"march-april"
1503960366,"2016-04-09 08:00:00",50,"march-april"
1503960366,"2016-04-09 09:00:00",49,"march-april"
1503960366,"2016-04-09 10:00:00",615,"march-april"
1503960366,"2016-04-09 11:00:00",102,"march-april"
1503960366,"2016-04-09 12:00:00",1854,"march-april"
1503960366,"2016-04-09 13:00:00",2109,"march-april"
1503960366,"2016-04-09 14:00:00",26,"march-april"
1503960366,"2016-04-09 15:00:00",1257,"march-april"
1503960366,"2016-04-09 16:00:00",11,"march-april"
1503960366,"2016-04-09 17:00:00",2742,"march-april"
1503960366,"2016-04-09 18:00:00",1692,"march-april"
1503960366,"2016-04-09 19:00:00",65,"march-april"
1503960366,"2016-04-09 20:00:00",193,"march-april"
1503960366,"2016-04-09 21:00:00",394,"march-april"
1503960366,"2016-04-09 22:00:00",914,"march-april"
1503960366,"2016-04-09 23:00:00",9,"march-april"
1503960366,"2016-04-10 00:00:00",322,"march-april"
1503960366,"2016-04-10 01:00:00",0,"march-april"
1503960366,"2016-04-10 02:00:00",0,"march-april"
1503960366,"2016-04-10 03:00:00",142,"march-april"
1503960366,"2016-04-10 04:00:00",0,"march-april"
1503960366,"2016-04-10 05:00:00",0,"march-april"
1503960366,"2016-04-10 06:00:00",0,"march-april"
1503960366,"2016-04-10 07:00:00",18,"march-april"
1503960366,"2016-04-10 08:00:00",0,"march-april"
1503960366,"2016-04-10 09:00:00",0,"march-april"
1503960366,"2016-04-10 10:00:00",0,"march-april"
1503960366,"2016-04-10 11:00:00",41,"march-april"
1503960366,"2016-04-10 12:00:00",1093,"march-april"
1503960366,"2016-04-10 13:00:00",3328,"march-april"
1503960366,"2016-04-10 14:00:00",1734,"march-april"
1503960366,"2016-04-10 15:00:00",224,"march-april"
1503960366,"2016-04-10 16:00:00",32,"march-april"
1503960366,"2016-04-10 17:00:00",17,"march-april"
1503960366,"2016-04-10 18:00:00",8,"march-april"
1503960366,"2016-04-10 19:00:00",117,"march-april"
1503960366,"2016-04-10 20:00:00",613,"march-april"
1503960366,"2016-04-10 21:00:00",55,"march-april"
1503960366,"2016-04-10 22:00:00",23,"march-april"
1503960366,"2016-04-10 23:00:00",2290,"march-april"
1503960366,"2016-04-11 00:00:00",0,"march-april"
1503960366,"2016-04-11 01:00:00",0,"march-april"
1503960366,"2016-04-11 02:00:00",91,"march-april"
1503960366,"2016-04-11 03:00:00",0,"march-april"
1503960366,"2016-04-11 04:00:00",0,"march-april"
1503960366,"2016-04-11 05:00:00",0,"march-april"
1503960366,"2016-04-11 06:00:00",0,"march-april"
1503960366,"2016-04-11 07:00:00",19,"march-april"
1503960366,"2016-04-11 08:00:00",211,"march-april"
1503960366,"2016-04-11 09:00:00",1762,"march-april"
1503960366,"2016-04-11 10:00:00",273,"march-april"
1503960366,"2016-04-11 11:00:00",132,"march-april"
1503960366,"2016-04-11 12:00:00",1086,"march-april"
1503960366,"2016-04-11 13:00:00",1434,"march-april"
1503960366,"2016-04-11 14:00:00",394,"march-april"
1503960366,"2016-04-11 15:00:00",509,"march-april"
1503960366,"2016-04-11 16:00:00",446,"march-april"
1503960366,"2016-04-11 17:00:00",418,"march-april"
1503960366,"2016-04-11 18:00:00",2340,"march-april"
1503960366,"2016-04-11 19:00:00",1132,"march-april"
1503960366,"2016-04-11 20:00:00",272,"march-april"
1503960366,"2016-04-11 21:00:00",66,"march-april"
1503960366,"2016-04-11 22:00:00",59,"march-april"
1503960366,"2016-04-11 23:00:00",346,"march-april"
1624580081,"2016-03-12 00:00:00",231,"march-april"
1624580081,"2016-03-12 01:00:00",208,"march-april"
1624580081,"2016-03-12 02:00:00",0,"march-april"
1624580081,"2016-03-12 03:00:00",0,"march-april"
1624580081,"2016-03-12 04:00:00",0,"march-april"
1624580081,"2016-03-12 05:00:00",0,"march-april"
1624580081,"2016-03-12 06:00:00",0,"march-april"
1624580081,"2016-03-12 07:00:00",0,"march-april"
1624580081,"2016-03-12 08:00:00",0,"march-april"
1624580081,"2016-03-12 09:00:00",0,"march-april"
1624580081,"2016-03-12 10:00:00",0,"march-april"
1624580081,"2016-03-12 11:00:00",24,"march-april"
1624580081,"2016-03-12 12:00:00",155,"march-april"
1624580081,"2016-03-12 13:00:00",60,"march-april"
1624580081,"2016-03-12 14:00:00",112,"march-april"
1624580081,"2016-03-12 15:00:00",186,"march-april"
1624580081,"2016-03-12 16:00:00",0,"march-april"
1624580081,"2016-03-12 17:00:00",0,"march-april"
1624580081,"2016-03-12 18:00:00",190,"march-april"
1624580081,"2016-03-12 19:00:00",361,"march-april"
1624580081,"2016-03-12 20:00:00",94,"march-april"
1624580081,"2016-03-12 21:00:00",157,"march-april"
1624580081,"2016-03-12 22:00:00",59,"march-april"
1624580081,"2016-03-12 23:00:00",258,"march-april"
1624580081,"2016-03-13 00:00:00",84,"march-april"
1624580081,"2016-03-13 01:00:00",0,"march-april"
1624580081,"2016-03-13 02:00:00",27,"march-april"
1624580081,"2016-03-13 03:00:00",191,"march-april"
1624580081,"2016-03-13 04:00:00",0,"march-april"
1624580081,"2016-03-13 05:00:00",12,"march-april"
1624580081,"2016-03-13 06:00:00",0,"march-april"
1624580081,"2016-03-13 07:00:00",0,"march-april"
1624580081,"2016-03-13 08:00:00",0,"march-april"
1624580081,"2016-03-13 09:00:00",0,"march-april"
1624580081,"2016-03-13 10:00:00",0,"march-april"
1624580081,"2016-03-13 11:00:00",0,"march-april"
1624580081,"2016-03-13 12:00:00",207,"march-april"
1624580081,"2016-03-13 13:00:00",226,"march-april"
1624580081,"2016-03-13 14:00:00",0,"march-april"
1624580081,"2016-03-13 15:00:00",0,"march-april"
1624580081,"2016-03-13 16:00:00",54,"march-april"
1624580081,"2016-03-13 17:00:00",0,"march-april"
1624580081,"2016-03-13 18:00:00",0,"march-april"
1624580081,"2016-03-13 19:00:00",0,"march-april"
1624580081,"2016-03-13 20:00:00",453,"march-april"
1624580081,"2016-03-13 21:00:00",0,"march-april"
1624580081,"2016-03-13 22:00:00",45,"march-april"
1624580081,"2016-03-13 23:00:00",6,"march-april"
1624580081,"2016-03-14 00:00:00",30,"march-april"
1624580081,"2016-03-14 01:00:00",15,"march-april"
1624580081,"2016-03-14 02:00:00",0,"march-april"
1624580081,"2016-03-14 03:00:00",0,"march-april"
1624580081,"2016-03-14 04:00:00",0,"march-april"
1624580081,"2016-03-14 05:00:00",0,"march-april"
1624580081,"2016-03-14 06:00:00",0,"march-april"
1624580081,"2016-03-14 07:00:00",0,"march-april"
1624580081,"2016-03-14 08:00:00",0,"march-april"
1624580081,"2016-03-14 09:00:00",0,"march-april"
1624580081,"2016-03-14 10:00:00",0,"march-april"
1624580081,"2016-03-14 11:00:00",0,"march-april"
1624580081,"2016-03-14 12:00:00",312,"march-april"
1624580081,"2016-03-14 13:00:00",0,"march-april"
1624580081,"2016-03-14 14:00:00",0,"march-april"
1624580081,"2016-03-14 15:00:00",374,"march-april"
1624580081,"2016-03-14 16:00:00",12,"march-april"
1624580081,"2016-03-14 17:00:00",242,"march-april"
1624580081,"2016-03-14 18:00:00",610,"march-april"
1624580081,"2016-03-14 19:00:00",350,"march-april"
1624580081,"2016-03-14 20:00:00",70,"march-april"
1624580081,"2016-03-14 21:00:00",160,"march-april"
1624580081,"2016-03-14 22:00:00",73,"march-april"
1624580081,"2016-03-14 23:00:00",305,"march-april"
1624580081,"2016-03-15 00:00:00",17,"march-april"
1624580081,"2016-03-15 01:00:00",0,"march-april"
1624580081,"2016-03-15 02:00:00",37,"march-april"
1624580081,"2016-03-15 03:00:00",0,"march-april"
1624580081,"2016-03-15 04:00:00",0,"march-april"
1624580081,"2016-03-15 05:00:00",0,"march-april"
1624580081,"2016-03-15 06:00:00",0,"march-april"
1624580081,"2016-03-15 07:00:00",0,"march-april"
1624580081,"2016-03-15 08:00:00",0,"march-april"
1624580081,"2016-03-15 09:00:00",0,"march-april"
1624580081,"2016-03-15 10:00:00",63,"march-april"
1624580081,"2016-03-15 11:00:00",2428,"march-april"
1624580081,"2016-03-15 12:00:00",3801,"march-april"
1624580081,"2016-03-15 13:00:00",19,"march-april"
1624580081,"2016-03-15 14:00:00",107,"march-april"
1624580081,"2016-03-15 15:00:00",0,"march-april"
1624580081,"2016-03-15 16:00:00",71,"march-april"
1624580081,"2016-03-15 17:00:00",0,"march-april"
1624580081,"2016-03-15 18:00:00",1020,"march-april"
1624580081,"2016-03-15 19:00:00",498,"march-april"
1624580081,"2016-03-15 20:00:00",0,"march-april"
1624580081,"2016-03-15 21:00:00",114,"march-april"
1624580081,"2016-03-15 22:00:00",272,"march-april"
1624580081,"2016-03-15 23:00:00",1556,"march-april"
1624580081,"2016-03-16 00:00:00",0,"march-april"
1624580081,"2016-03-16 01:00:00",65,"march-april"
1624580081,"2016-03-16 02:00:00",99,"march-april"
1624580081,"2016-03-16 03:00:00",0,"march-april"
1624580081,"2016-03-16 04:00:00",0,"march-april"
1624580081,"2016-03-16 05:00:00",0,"march-april"
1624580081,"2016-03-16 06:00:00",0,"march-april"
1624580081,"2016-03-16 07:00:00",65,"march-april"
1624580081,"2016-03-16 08:00:00",0,"march-april"
1624580081,"2016-03-16 09:00:00",66,"march-april"
1624580081,"2016-03-16 10:00:00",29,"march-april"
1624580081,"2016-03-16 11:00:00",4083,"march-april"
1624580081,"2016-03-16 12:00:00",1024,"march-april"
1624580081,"2016-03-16 13:00:00",58,"march-april"
1624580081,"2016-03-16 14:00:00",49,"march-april"
1624580081,"2016-03-16 15:00:00",0,"march-april"
1624580081,"2016-03-16 16:00:00",1307,"march-april"
1624580081,"2016-03-16 17:00:00",195,"march-april"
1624580081,"2016-03-16 18:00:00",303,"march-april"
1624580081,"2016-03-16 19:00:00",1159,"march-april"
1624580081,"2016-03-16 20:00:00",103,"march-april"
1624580081,"2016-03-16 21:00:00",134,"march-april"
1624580081,"2016-03-16 22:00:00",1029,"march-april"
1624580081,"2016-03-16 23:00:00",146,"march-april"
1624580081,"2016-03-17 00:00:00",106,"march-april"
1624580081,"2016-03-17 01:00:00",15,"march-april"
1624580081,"2016-03-17 02:00:00",0,"march-april"
1624580081,"2016-03-17 03:00:00",0,"march-april"
1624580081,"2016-03-17 04:00:00",0,"march-april"
1624580081,"2016-03-17 05:00:00",0,"march-april"
1624580081,"2016-03-17 06:00:00",0,"march-april"
1624580081,"2016-03-17 07:00:00",2707,"march-april"
1624580081,"2016-03-17 08:00:00",2086,"march-april"
1624580081,"2016-03-17 09:00:00",83,"march-april"
1624580081,"2016-03-17 10:00:00",60,"march-april"
